TERRITORIO,TERRITORIO_CODE,TIME_PERIOD,TIME_PERIOD_CODE,SEXO,SEXO_CODE,SECTOR_EJECUCION,SECTOR_EJECUCION_CODE,MEDIDAS,MEDIDAS_CODE,OBS_VALUE,CONFIDENCIALIDAD_OBSERVACION,CONFIDENCIALIDAD_OBSERVACION_CODE,ESTADO_OBSERVACION,NOTAS_OBSERVACION
Extremadura,ES43,2021,2021,Hombres,M,Administración Pública,ADMINISTRACION_PUBLICA,"Investigadores empleados en actividades de I+D, en equivalencia a jornada completa (EJC)",INVESTIGADORES_EJC,130.5,,,,
Extremadura,ES43,2021,2021,Mujeres,F,Administración Pública,ADMINISTRACION_PUBLICA,"Investigadores empleados en actividades de I+D, en equivalencia a jornada completa (EJC)",INVESTIGADORES_EJC,128.9,,,,
Extremadura,ES43,2022,2022,Total,_T,Administración Pública,ADMINISTRACION_PUBLICA,"Personal empleado en actividades de I+D, en equivalencia a jornada completa (EJC)",PERSONAL_EJC,619.3,,,,
Extremadura,ES43,2022,2022,Hombres,M,Administración Pública,ADMINISTRACION_PUBLICA,"Personal empleado en actividades de I+D, en equivalencia a jornada completa (EJC)",PERSONAL_EJC,308.3,,,,
Extremadura,ES43,2022,2022,Mujeres,F,Administración Pública,ADMINISTRACION_PUBLICA,"Personal empleado en actividades de I+D, en equivalencia a jornada completa (EJC)",PERSONAL_EJC,311,,,,
Extremadura,ES43,2022,2022,Total,_T,Administración Pública,ADMINISTRACION_PUBLICA,"Investigadores empleados en actividades de I+D, en equivalencia a jornada completa (EJC)",INVESTIGADORES_EJC,250,,,,
Extremadura,ES43,2022,2022,Hombres,M,Administración Pública,ADMINISTRACION_PUBLICA,"Investigadores empleados en actividades de I+D, en equivalencia a jornada completa (EJC)",INVESTIGADORES_EJC,117.9,,,,
Extremadura,ES43,2022,2022,Mujeres,F,Administración Pública,ADMINISTRACION_PUBLICA,"Investigadores empleados en actividades de I+D, en equivalencia a jornada completa (EJC)",INVESTIGADORES_EJC,132.1,,,,
Extremadura,ES43,2023,2023,Total,_T,Administración Pública,ADMINISTRACION_PUBLICA,"Personal empleado en actividades de I+D, en equivalencia a jornada completa (EJC)",PERSONAL_EJC,647.9,,,,
Extremadura,ES43,2023,2023,Hombres,M,Administración Pública,ADMINISTRACION_PUBLICA,"Personal empleado en actividades de I+D, en equivalencia a jornada completa (EJC)",PERSONAL_EJC,325.1,,,,
Extremadura,ES43,2023,2023,Mujeres,F,Administración Pública,ADMINISTRACION_PUBLICA,"Personal empleado en actividades de I+D, en equivalencia a jornada completa (EJC)",PERSONAL_EJC,322.8,,,,
Extremadura,ES43,2023,2023,Total,_T,Administración Pública,ADMINISTRACION_PUBLICA,"Investigadores empleados en actividades de I+D, en equivalencia a jornada completa (EJC)",INVESTIGADORES_EJC,284.4,,,,
Extremadura,ES43,2023,2023,Hombres,M,Administración Pública,ADMINISTRACION_PUBLICA,"Investigadores empleados en actividades de I+D, en equivalencia a jornada completa (EJC)",INVESTIGADORES_EJC,135.1,,,,
Extremadura,ES43,2023,2023,Mujeres,F,Administración Pública,ADMINISTRACION_PUBLICA,"Investigadores empleados en actividades de I+D, en equivalencia a jornada completa (EJC)",INVESTIGADORES_EJC,149.3,,,,
Cataluña,ES51,2021,2021,Total,_T,Administración Pública,ADMINISTRACION_PUBLICA,"Personal empleado en actividades de I+D, en equivalencia a jornada completa (EJC)",PERSONAL_EJC,11050.1,,,,
Cataluña,ES51,2021,2021,Hombres,M,Administración Pública,ADMINISTRACION_PUBLICA,"Personal empleado en actividades de I+D, en equivalencia a jornada completa (EJC)",PERSONAL_EJC,5058.2,,,,
Cataluña,ES51,2021,2021,Mujeres,F,Administración Pública,ADMINISTRACION_PUBLICA,"Personal empleado en actividades de I+D, en equivalencia a jornada completa (EJC)",PERSONAL_EJC,5991.9,,,,
Cataluña,ES51,2021,2021,Total,_T,Administración Pública,ADMINISTRACION_PUBLICA,"Investigadores empleados en actividades de I+D, en equivalencia a jornada completa (EJC)",INVESTIGADORES_EJC,6122.9,,,,
Cataluña,ES51,2021,2021,Hombres,M,Administración Pública,ADMINISTRACION_PUBLICA,"Investigadores empleados en actividades de I+D, en equivalencia a jornada completa (EJC)",INVESTIGADORES_EJC,3207.2,,,,
Cataluña,ES51,2021,2021,Mujeres,F,Administración Pública,ADMINISTRACION_PUBLICA,"Investigadores empleados en actividades de I+D, en equivalencia a jornada completa (EJC)",INVESTIGADORES_EJC,2915.7,,,,
Cataluña,ES51,2022,2022,Total,_T,Administración Pública,ADMINISTRACION_PUBLICA,"Personal empleado en actividades de I+D, en equivalencia a jornada completa (EJC)",PERSONAL_EJC,11138.1,,,,
Cataluña,ES51,2022,2022,Hombres,M,Administración Pública,ADMINISTRACION_PUBLICA,"Personal empleado en actividades de I+D, en equivalencia a jornada completa (EJC)",PERSONAL_EJC,5101.4,,,,
Cataluña,ES51,2022,2022,Mujeres,F,Administración Pública,ADMINISTRACION_PUBLICA,"Personal empleado en actividades de I+D, en equivalencia a jornada completa (EJC)",PERSONAL_EJC,6036.7,,,,
Cataluña,ES51,2022,2022,Total,_T,Administración Pública,ADMINISTRACION_PUBLICA,"Investigadores empleados en actividades de I+D, en equivalencia a jornada completa (EJC)",INVESTIGADORES_EJC,6411.2,,,,
Cataluña,ES51,2022,2022,Hombres,M,Administración Pública,ADMINISTRACION_PUBLICA,"Investigadores empleados en actividades de I+D, en equivalencia a jornada completa (EJC)",INVESTIGADORES_EJC,3282.5,,,,
Cataluña,ES51,2022,2022,Mujeres,F,Administración Pública,ADMINISTRACION_PUBLICA,"Investigadores empleados en actividades de I+D, en equivalencia a jornada completa (EJC)",INVESTIGADORES_EJC,3128.7,,,,
Cataluña,ES51,2023,2023,Total,_T,Administración Pública,ADMINISTRACION_PUBLICA,"Personal empleado en actividades de I+D, en equivalencia a jornada completa (EJC)",PERSONAL_EJC,10866.9,,,,
Cataluña,ES51,2023,2023,Hombres,M,Administración Pública,ADMINISTRACION_PUBLICA,"Personal empleado en actividades de I+D, en equivalencia a jornada completa (EJC)",PERSONAL_EJC,5127,,,,
Cataluña,ES51,2023,2023,Mujeres,F,Administración Pública,ADMINISTRACION_PUBLICA,"Personal empleado en actividades de I+D, en equivalencia a jornada completa (EJC)",PERSONAL_EJC,5739.9,,,,
Cataluña,ES51,2023,2023,Total,_T,Administración Pública,ADMINISTRACION_PUBLICA,"Investigadores empleados en actividades de I+D, en equivalencia a jornada completa (EJC)",INVESTIGADORES_EJC,5995.6,,,,
Cataluña,ES51,2023,2023,Hombres,M,Administración Pública,ADMINISTRACION_PUBLICA,"Investigadores empleados en actividades de I+D, en equivalencia a jornada completa (EJC)",INVESTIGADORES_EJC,3202.9,,,,
Cataluña,ES51,2023,2023,Mujeres,F,Administración Pública,ADMINISTRACION_PUBLICA,"Investigadores empleados en actividades de I+D, en equivalencia a jornada completa (EJC)",INVESTIGADORES_EJC,2792.7,,,,
Comunidad Valenciana,ES52,2021,2021,Total,_T,Administración Pública,ADMINISTRACION_PUBLICA,"Personal empleado en actividades de I+D, en equivalencia a jornada completa (EJC)",PERSONAL_EJC,2552.0,,,,
Comunidad Valenciana,ES52,2021,2021,Hombres,M,Administración Pública,ADMINISTRACION_PUBLICA,"Personal empleado en actividades de I+D, en equivalencia a jornada completa (EJC)",PERSONAL_EJC,1013.1,,,,
Comunidad Valenciana,ES52,2021,2021,Mujeres,F,Administración Pública,ADMINISTRACION_PUBLICA,"Personal empleado en actividades de I+D, en equivalencia a jornada completa (EJC)",PERSONAL_EJC,1538.9,,,,
Comunidad Valenciana,ES52,2021,2021,Total,_T,Administración Pública,ADMINISTRACION_PUBLICA,"Investigadores empleados en actividades de I+D, en equivalencia a jornada completa (EJC)",INVESTIGADORES_EJC,1501.8,,,,
Comunidad Valenciana,ES52,2021,2021,Hombres,M,Administración Pública,ADMINISTRACION_PUBLICA,"Investigadores empleados en actividades de I+D, en equivalencia a jornada completa (EJC)",INVESTIGADORES_EJC,608.4,,,,
Comunidad Valenciana,ES52,2021,2021,Mujeres,F,Administración Pública,ADMINISTRACION_PUBLICA,"Investigadores empleados en actividades de I+D, en equivalencia a jornada completa (EJC)",INVESTIGADORES_EJC,893.4,,,,
Comunidad Valenciana,ES52,2022,2022,Total,_T,Administración Pública,ADMINISTRACION_PUBLICA,"Personal empleado en actividades de I+D, en equivalencia a jornada completa (EJC)",PERSONAL_EJC,2727.5,,,,
Comunidad Valenciana,ES52,2022,2022,Hombres,M,Administración Pública,ADMINISTRACION_PUBLICA,"Personal empleado en actividades de I+D, en equivalencia a jornada completa (EJC)",PERSONAL_EJC,1096,,,,
Comunidad Valenciana,ES52,2022,2022,Mujeres,F,Administración Pública,ADMINISTRACION_PUBLICA,"Personal empleado en actividades de I+D, en equivalencia a jornada completa (EJC)",PERSONAL_EJC,1631.5,,,,
Comunidad Valenciana,ES52,2022,2022,Total,_T,Administración Pública,ADMINISTRACION_PUBLICA,"Investigadores empleados en actividades de I+D, en equivalencia a jornada completa (EJC)",INVESTIGADORES_EJC,1601.3,,,,
Comunidad Valenciana,ES52,2022,2022,Hombres,M,Administración Pública,ADMINISTRACION_PUBLICA,"Investigadores empleados en actividades de I+D, en equivalencia a jornada completa (EJC)",INVESTIGADORES_EJC,668,,,,
Comunidad Valenciana,ES52,2022,2022,Mujeres,F,Administración Pública,ADMINISTRACION_PUBLICA,"Investigadores empleados en actividades de I+D, en equivalencia a jornada completa (EJC)",INVESTIGADORES_EJC,933.3,,,,
Comunidad Valenciana,ES52,2023,2023,Total,_T,Administración Pública,ADMINISTRACION_PUBLICA,"Personal empleado en actividades de I+D, en equivalencia a jornada completa (EJC)",PERSONAL_EJC,2949.4,,,,
Comunidad Valenciana,ES52,2023,2023,Hombres,M,Administración Pública,ADMINISTRACION_PUBLICA,"Personal empleado en actividades de I+D, en equivalencia a jornada completa (EJC)",PERSONAL_EJC,1247.4,,,,
Comunidad Valenciana,ES52,2023,2023,Mujeres,F,Administración Pública,ADMINISTRACION_PUBLICA,"Personal empleado en actividades de I+D, en equivalencia a jornada completa (EJC)",PERSONAL_EJC,1702,,,,
Comunidad Valenciana,ES52,2023,2023,Total,_T,Administración Pública,ADMINISTRACION_PUBLICA,"Investigadores empleados en actividades de I+D, en equivalencia a jornada completa (EJC)",INVESTIGADORES_EJC,1697.8,,,,
Comunidad Valenciana,ES52,2023,2023,Hombres,M,Administración Pública,ADMINISTRACION_PUBLICA,"Investigadores empleados en actividades de I+D, en equivalencia a jornada completa (EJC)",INVESTIGADORES_EJC,746.2,,,,
Comunidad Valenciana,ES52,2023,2023,Mujeres,F,Administración Pública,ADMINISTRACION_PUBLICA,"Investigadores empleados en actividades de I+D, en equivalencia a jornada completa (EJC)",INVESTIGADORES_EJC,951.6,,,,
Illes Balears / Islas Baleares,ES53,2021,2021,Total,_T,Administración Pública,ADMINISTRACION_PUBLICA,"Personal empleado en actividades de I+D, en equivalencia a jornada completa (EJC)",PERSONAL_EJC,632.3,,,,
Illes Balears / Islas Baleares,ES53,2021,2021,Hombres,M,Administración Pública,ADMINISTRACION_PUBLICA,"Personal empleado en actividades de I+D, en equivalencia a jornada completa (EJC)",PERSONAL_EJC,299.6,,,,
Illes Balears / Islas Baleares,ES53,2021,2021,Mujeres,F,Administración Pública,ADMINISTRACION_PUBLICA,"Personal empleado en actividades de I+D, en equivalencia a jornada completa (EJC)",PERSONAL_EJC,332.7,,,,
Illes Balears / Islas Baleares,ES53,2021,2021,Total,_T,Administración Pública,ADMINISTRACION_PUBLICA,"Investigadores empleados en actividades de I+D, en equivalencia a jornada completa (EJC)",INVESTIGADORES_EJC,373.2,,,,
Illes Balears / Islas Baleares,ES53,2021,2021,Hombres,M,Administración Pública,ADMINISTRACION_PUBLICA,"Investigadores empleados en actividades de I+D, en equivalencia a jornada completa (EJC)",INVESTIGADORES_EJC,169.9,,,,
Illes Balears / Islas Baleares,ES53,2021,2021,Mujeres,F,Administración Pública,ADMINISTRACION_PUBLICA,"Investigadores empleados en actividades de I+D, en equivalencia a jornada completa (EJC)",INVESTIGADORES_EJC,203.3,,,,
Illes Balears / Islas Baleares,ES53,2022,2022,Total,_T,Administración Pública,ADMINISTRACION_PUBLICA,"Personal empleado en actividades de I+D, en equivalencia a jornada completa (EJC)",PERSONAL_EJC,652.2,,,,
Illes Balears / Islas Baleares,ES53,2022,2022,Hombres,M,Administración Pública,ADMINISTRACION_PUBLICA,"Personal empleado en actividades de I+D, en equivalencia a jornada completa (EJC)",PERSONAL_EJC,277.9,,,,
Illes Balears / Islas Baleares,ES53,2022,2022,Mujeres,F,Administración Pública,ADMINISTRACION_PUBLICA,"Personal empleado en actividades de I+D, en equivalencia a jornada completa (EJC)",PERSONAL_EJC,374.3,,,,
Illes Balears / Islas Baleares,ES53,2022,2022,Total,_T,Administración Pública,ADMINISTRACION_PUBLICA,"Investigadores empleados en actividades de I+D, en equivalencia a jornada completa (EJC)",INVESTIGADORES_EJC,372.5,,,,
Illes Balears / Islas Baleares,ES53,2022,2022,Hombres,M,Administración Pública,ADMINISTRACION_PUBLICA,"Investigadores empleados en actividades de I+D, en equivalencia a jornada completa (EJC)",INVESTIGADORES_EJC,166.4,,,,
Illes Balears / Islas Baleares,ES53,2022,2022,Mujeres,F,Administración Pública,ADMINISTRACION_PUBLICA,"Investigadores empleados en actividades de I+D, en equivalencia a jornada completa (EJC)",INVESTIGADORES_EJC,206.1,,,,
Illes Balears / Islas Baleares,ES53,2023,2023,Total,_T,Administración Pública,ADMINISTRACION_PUBLICA,"Personal empleado en actividades de I+D, en equivalencia a jornada completa (EJC)",PERSONAL_EJC,669.5,,,,
Illes Balears / Islas Baleares,ES53,2023,2023,Hombres,M,Administración Pública,ADMINISTRACION_PUBLICA,"Personal empleado en actividades de I+D, en equivalencia a jornada completa (EJC)",PERSONAL_EJC,284.3,,,,
Illes Balears / Islas Baleares,ES53,2023,2023,Mujeres,F,Administración Pública,ADMINISTRACION_PUBLICA,"Personal empleado en actividades de I+D, en equivalencia a jornada completa (EJC)",PERSONAL_EJC,385.2,,,,
Illes Balears / Islas Baleares,ES53,2023,2023,Total,_T,Administración Pública,ADMINISTRACION_PUBLICA,"Investigadores empleados en actividades de I+D, en equivalencia a jornada completa (EJC)",INVESTIGADORES_EJC,369.7,,,,
Illes Balears / Islas Baleares,ES53,2023,2023,Hombres,M,Administración Pública,ADMINISTRACION_PUBLICA,"Investigadores empleados en actividades de I+D, en equivalencia a jornada completa (EJC)",INVESTIGADORES_EJC,167,,,,
Illes Balears / Islas Baleares,ES53,2023,2023,Mujeres,F,Administración Pública,ADMINISTRACION_PUBLICA,"Investigadores empleados en actividades de I+D, en equivalencia a jornada completa (EJC)",INVESTIGADORES_EJC,202.7,,,,
Andalucía,ES61,2021,2021,Total,_T,Administración Pública,ADMINISTRACION_PUBLICA,"Personal empleado en actividades de I+D, en equivalencia a jornada completa (EJC)",PERSONAL_EJC,5958.5,,,,
Andalucía,ES61,2021,2021,Hombres,M,Administración Pública,ADMINISTRACION_PUBLICA,"Personal empleado en actividades de I+D, en equivalencia a jornada completa (EJC)",PERSONAL_EJC,2822.0,,,,
Andalucía,ES61,2021,2021,Mujeres,F,Administración Pública,ADMINISTRACION_PUBLICA,"Personal empleado en actividades de I+D, en equivalencia a jornada completa (EJC)",PERSONAL_EJC,3136.5,,,,
Andalucía,ES61,2021,2021,Total,_T,Administración Pública,ADMINISTRACION_PUBLICA,"Investigadores empleados en actividades de I+D, en equivalencia a jornada completa (EJC)",INVESTIGADORES_EJC,2730.0,,,,
Andalucía,ES61,2021,2021,Hombres,M,Administración Pública,ADMINISTRACION_PUBLICA,"Investigadores empleados en actividades de I+D, en equivalencia a jornada completa (EJC)",INVESTIGADORES_EJC,1353.4,,,,
Andalucía,ES61,2021,2021,Mujeres,F,Administración Pública,ADMINISTRACION_PUBLICA,"Investigadores empleados en actividades de I+D, en equivalencia a jornada completa (EJC)",INVESTIGADORES_EJC,1376.6,,,,
Andalucía,ES61,2022,2022,Total,_T,Administración Pública,ADMINISTRACION_PUBLICA,"Personal empleado en actividades de I+D, en equivalencia a jornada completa (EJC)",PERSONAL_EJC,6322.1,,,,
Andalucía,ES61,2022,2022,Hombres,M,Administración Pública,ADMINISTRACION_PUBLICA,"Personal empleado en actividades de I+D, en equivalencia a jornada completa (EJC)",PERSONAL_EJC,2880.2,,,,
Andalucía,ES61,2022,2022,Mujeres,F,Administración Pública,ADMINISTRACION_PUBLICA,"Personal empleado en actividades de I+D, en equivalencia a jornada completa (EJC)",PERSONAL_EJC,3441.9,,,,
Andalucía,ES61,2022,2022,Total,_T,Administración Pública,ADMINISTRACION_PUBLICA,"Investigadores empleados en actividades de I+D, en equivalencia a jornada completa (EJC)",INVESTIGADORES_EJC,2834.6,,,,
Andalucía,ES61,2022,2022,Hombres,M,Administración Pública,ADMINISTRACION_PUBLICA,"Investigadores empleados en actividades de I+D, en equivalencia a jornada completa (EJC)",INVESTIGADORES_EJC,1349.4,,,,
Andalucía,ES61,2022,2022,Mujeres,F,Administración Pública,ADMINISTRACION_PUBLICA,"Investigadores empleados en actividades de I+D, en equivalencia a jornada completa (EJC)",INVESTIGADORES_EJC,1485.2,,,,
Andalucía,ES61,2023,2023,Total,_T,Administración Pública,ADMINISTRACION_PUBLICA,"Personal empleado en actividades de I+D, en equivalencia a jornada completa (EJC)",PERSONAL_EJC,7092.2,,,,
Andalucía,ES61,2023,2023,Hombres,M,Administración Pública,ADMINISTRACION_PUBLICA,"Personal empleado en actividades de I+D, en equivalencia a jornada completa (EJC)",PERSONAL_EJC,3380.5,,,,
Andalucía,ES61,2023,2023,Mujeres,F,Administración Pública,ADMINISTRACION_PUBLICA,"Personal empleado en actividades de I+D, en equivalencia a jornada completa (EJC)",PERSONAL_EJC,3711.7,,,,
Andalucía,ES61,2023,2023,Total,_T,Administración Pública,ADMINISTRACION_PUBLICA,"Investigadores empleados en actividades de I+D, en equivalencia a jornada completa (EJC)",INVESTIGADORES_EJC,3576.5,,,,
Andalucía,ES61,2023,2023,Hombres,M,Administración Pública,ADMINISTRACION_PUBLICA,"Investigadores empleados en actividades de I+D, en equivalencia a jornada completa (EJC)",INVESTIGADORES_EJC,1853.3,,,,
Andalucía,ES61,2023,2023,Mujeres,F,Administración Pública,ADMINISTRACION_PUBLICA,"Investigadores empleados en actividades de I+D, en equivalencia a jornada completa (EJC)",INVESTIGADORES_EJC,1723.2,,,,
Región de Murcia,ES62,2021,2021,Total,_T,Administración Pública,ADMINISTRACION_PUBLICA,"Personal empleado en actividades de I+D, en equivalencia a jornada completa (EJC)",PERSONAL_EJC,614.7,,,,
Región de Murcia,ES62,2021,2021,Hombres,M,Administración Pública,ADMINISTRACION_PUBLICA,"Personal empleado en actividades de I+D, en equivalencia a jornada completa (EJC)",PERSONAL_EJC,342.5,,,,
Región de Murcia,ES62,2021,2021,Mujeres,F,Administración Pública,ADMINISTRACION_PUBLICA,"Personal empleado en actividades de I+D, en equivalencia a jornada completa (EJC)",PERSONAL_EJC,272.2,,,,
Región de Murcia,ES62,2021,2021,Total,_T,Administración Pública,ADMINISTRACION_PUBLICA,"Investigadores empleados en actividades de I+D, en equivalencia a jornada completa (EJC)",INVESTIGADORES_EJC,343.8,,,,
Región de Murcia,ES62,2021,2021,Hombres,M,Administración Pública,ADMINISTRACION_PUBLICA,"Investigadores empleados en actividades de I+D, en equivalencia a jornada completa (EJC)",INVESTIGADORES_EJC,195.3,,,,
